secCode,secName,orgId,announcementTitle,adjunctUrl
600031,三一重工,gssh0600031,三一重工股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216302513.PDF
300119,瑞普生物,9900013869,瑞普生物2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216301902.PDF
300621,维业股份,9900031435,维业股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216301835.PDF
300846,首都在线,9900013967,首都在线2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216301718.PDF
605198,安德利,gshk0008259,安德利：2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216301572.PDF
2242,九阳股份,9900004732,九阳股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216301370.PDF
600875,东方电气,gssh0600875,东方电气2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216301205.PDF
600072,中船科技,gssh0600072,中船科技股份有限公司2022年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216301185.PDF
987,越秀资本,gssz0000987,越秀资本2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216301033.PDF
2940,昂利康,9900035538,昂利康2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216300998.PDF
2279,久其软件,9900000821,久其软件2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216300923.PDF
1696,宗申动力,gssz0001696,宗申动力2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216300857.PDF
603179,新泉股份,9900030577,新泉股份江苏新泉汽车饰件股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216300748.PDF
600097,开创国际,gssh0600097,开创国际2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216300738.PDF
601869,长飞光纤,GD100544,长飞光纤光缆股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216300456.PDF
300953,震裕科技,9900031708,震裕科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216300331.PDF
2612,朗姿股份,9900021326,朗姿股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216300309.PDF
600980,北矿科技,gssh0600980,北矿科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216300127.PDF
573,粤宏远Ａ,gssz0000573,粤宏远Ａ2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216299891.PDF
301167,建研设计,9900041544,建研设计2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216299795.PDF
601158,重庆水务,9900011267,重庆水务集团股份有限公司2022年年报,http://static.cninfo.com.cn/finalpage/2023-04-01/1216299628.PDF
603333,尚纬股份,9900022575,尚纬股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216299303.PDF
2490,山东墨龙,gshk0000568,山东墨龙2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216298984.PDF
617,中油资本,gssz0000617,中油资本2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216298933.PDF
600138,中青旅,gssh0600138,中青旅2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216298790.PDF
300595,欧普康视,9900031027,欧普康视2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216298776.PDF
2117,东港股份,9900002186,东港股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216298710.PDF
2232,启明信息,9900004567,启明信息2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216298549.PDF
601155,新城控股,GD012027,新城控股2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216298501.PDF
600101,明星电力,gssh0600101,四川明星电力股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216298454.PDF
600563,法拉电子,gssh0600563,法拉电子2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216298152.PDF
600616,金枫酒业,gssh0600616,金枫酒业2022年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216297364.PDF
300193,佳士科技,9900016708,佳士科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216296554.PDF
600833,第一医药,gssh0600833,上海第一医药股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-01/1216296349.PDF
300850,新强联,9900039771,新强联2022年年度报告（更正后）,http://static.cninfo.com.cn/finalpage/2023-03-31/1216303368.PDF
871642,通易航天,gfbj0871642,通易航天2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216299230.PDF
872190,雷神科技,9900035891,雷神科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216298393.PDF
834682,球冠电缆,gfbj0834682,球冠电缆2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216297683.PDF
833819,颖泰生物,gfbj0833819,颖泰生物2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216297210.PDF
688187,时代电气,gshk0003898,株洲中车时代电气股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216283196.PDF
688025,杰普特,gfbj0870105,深圳市杰普特光电股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216283187.PDF
603603,*ST博天,9900028820,ST博天博天环境集团股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216283162.PDF
603059,倍加洁,9900034525,倍加洁集团股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216283126.PDF
603058,永吉股份,9900030781,永吉股份贵州永吉印务股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216283123.PDF
601868,中国能建,9900031628,中国能建中国能源建设股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216283037.PDF
601828,美凯龙,9900024118,美凯龙2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216283013.PDF
601800,中国交建,gshk0001800,中国交建2022年年度报告全文,http://static.cninfo.com.cn/finalpage/2023-03-31/1216283001.PDF
600749,西藏旅游,gssh0600749,西藏旅游2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282965.PDF
600684,珠江股份,gssh0600684,珠江股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282959.PDF
600298,安琪酵母,gssh0600298,安琪酵母股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282931.PDF
600259,广晟有色,gssh0600259,广晟有色2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282921.PDF
600048,保利发展,9900000161,保利发展控股集团股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282876.PDF
600030,中信证券,gssh0600030,中信证券股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282870.PDF
631,顺发恒业,gssz0000631,顺发恒业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282787.PDF
688722,同益中,nssc1000851,同益中2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282730.PDF
688595,芯海科技,gfbj0837517,芯海科技（深圳）股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282695.PDF
688376,美埃科技,nssc1000717,美埃科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282653.PDF
688190,云路股份,9900041682,云路股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282624.PDF
603998,方盛制药,9900023772,方盛制药2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282527.PDF
603087,甘李药业,9900026770,甘李药业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282489.PDF
601919,中远海控,9900003201,中远海控2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282413.PDF
601880,辽港股份,gshk0002880,辽港股份辽宁港口股份有限公司2022年年度报告全文,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282353.PDF
601866,中远海发,9900003962,中远海发2022年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282343.PDF
601607,上海医药,gssh0600849,上海医药集团股份有限公司2022 年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282324.PDF
601398,工商银行,jjxt0000019,工商银行2022年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282265.PDF
601066,中信建投,qsgn0000884,中信建投证券股份有限公司2022年年度报告（标准版）,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282239.PDF
601066,中信建投,qsgn0000884,中信建投证券股份有限公司2022年年度报告（可视版）,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282237.PDF
601005,重庆钢铁,9900002184,重庆钢铁2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282232.PDF
600988,赤峰黄金,gssh0600988,赤峰黄金2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282215.PDF
600971,恒源煤电,gssh0600971,恒源煤电2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282161.PDF
600962,国投中鲁,gssh0600962,国投中鲁2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282151.PDF
600918,中泰证券,qsgn0000702,中泰证券股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282125.PDF
600909,华安证券,qsgn0000505,华安证券股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282103.PDF
600879,航天电子,gssh0600879,航天电子航天时代电子技术股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282060.PDF
600860,京城股份,gssh0600860,京城股份2022年年度报告全文,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282042.PDF
600860,京城股份,gssh0600860,京城股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282039.PDF
600841,动力新科,gssh0600841,动力新科2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216282002.PDF
600837,海通证券,gssh0600837,海通证券股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281990.PDF
600808,马钢股份,gssh0600808,马钢股份马鞍山钢铁股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281971.PDF
600749,西藏旅游,gssh0600749,西藏旅游2022年年度报告（配图版）,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281887.PDF
600699,均胜电子,gssh0600699,均胜电子2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281845.PDF
600685,中船防务,gssh0600685,中船防务2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281820.PDF
600611,大众交通,gssh0600611,大众交通（集团）股份有限公司2022年年度报告全文,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281792.PDF
600595,中孚实业,gssh0600595,河南中孚实业股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281771.PDF
600519,贵州茅台,gssh0600519,贵州茅台2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281757.PDF
600320,振华重工,gssh0600320,振华重工2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281727.PDF
300466,赛摩智能,9900023485,赛摩智能2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281677.PDF
3031,中瓷电子,9900040654,中瓷电子2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281633.PDF
34,神州数码,gssz0000034,神州数码2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281548.PDF
600258,首旅酒店,gssh0600258,北京首旅酒店（集团）股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281484.PDF
600153,建发股份,gssh0600153,建发股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281469.PDF
600115,中国东航,gssh0600115,中国东航中国东方航空股份有限公司2022年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281417.PDF
600081,东风科技,gssh0600081,东风科技东风电子科技股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281399.PDF
600060,海信视像,gssh0600060,海信视像2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281355.PDF
2052,*ST同洲,gssz0002052,ST同洲2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281354.PDF
600039,四川路桥,gssh0600039,四川路桥2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281329.PDF
599,青岛双星,gssz0000599,青岛双星2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281227.PDF
900939,汇丽B,gssh0900939,汇丽B上海汇丽建材股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281213.PDF
689009,九号公司,9900039199,九号公司九号有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281185.PDF
688425,铁建重工,nssc1000602,中国铁建重工集团股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281140.PDF
688363,华熙生物,9900039135,华熙生物2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281110.PDF
688335,复洁环保,gfbj0836304,复洁环保2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281064.PDF
688333,铂力特,9900039046,西安铂力特增材技术股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281022.PDF
688307,中润光学,9900048080,中润光学2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216281018.PDF
688278,特宝生物,9900038966,特宝生物：2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280996.PDF
2152,广电运通,9900003423,广电运通2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280969.PDF
100,TCL科技,gssz0000100,TCL科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280932.PDF
2149,西部材料,9900003403,西部材料2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280866.PDF
155,川能动力,gssz0000155,川能动力2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280861.PDF
538,云南白药,gssz0000538,云南白药2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280778.PDF
2562,兄弟科技,9900018667,兄弟科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280747.PDF
338,潍柴动力,9900002961,潍柴动力2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280737.PDF
300218,安利股份,9900019028,安利股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280682.PDF
89,深圳机场,gssz0000089,深圳机场2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280626.PDF
688115,思林杰,9900047403,思林杰2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280598.PDF
792,盐湖股份,gssz0000792,盐湖股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280567.PDF
688012,中微公司,9900038991,中微公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280566.PDF
605136,丽人丽妆,9900033670,上海丽人丽妆化妆品股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280504.PDF
605005,合兴股份,9900039817,合兴股份合兴汽车电子股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280474.PDF
603818,曲美家居,9900023523,曲美家居2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280456.PDF
603712,七一二,9900034448,天津七一二通信广播股份有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280401.PDF
603697,有友食品,gfbj0831377,有友食品2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280374.PDF
488,晨鸣纸业,gssz0000488,晨鸣纸业2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280362.PDF
683,远兴能源,gssz0000683,远兴能源2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280337.PDF
2895,川恒股份,9900032889,川恒股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-03-31/1216280332.PDF
